Latitude,Longitude,Sample Date,blue,green,red,nir,swir16,swir22,NDMI,MNDWI
-28.7115,24.07288889,02-10-2012,9384.0,10567.0,11299.0,13819.5,14062.5,12162.0,-0.008715300193673307,-0.1419233033557314
-23.658056,31.05,02-10-2012,9094.0,10044.0,11085.5,13533.0,16137.5,14864.0,-0.08778079236952499,-0.23274067566793258
-28.735556,29.820556,02-10-2012,8350.0,9272.5,8931.0,14714.5,12478.0,9938.0,0.0822469430909255,-0.147375922392588
-27.169444,29.233889,02-10-2012,9601.5,10581.0,11374.0,14414.0,19141.5,15577.0,-0.1408859948443619,-0.28801413070905785
-27.802778,28.768333,02-10-2012,,,,,,,,
-27.398611,26.614722,02-10-2012,9626.0,10419.0,10952.5,14804.5,14497.0,12355.5,0.010494343293005443,-0.16366993096805202
-27.671111,27.236944,02-10-2012,,,,,,,,
-29.1825,23.575556,02-10-2012,,,,,,,,
-34.075556,20.145556,02-10-2012,9371.0,10534.0,11175.0,15889.0,16762.0,13492.5,-0.02673731279286997,-0.22816529894489954
-25.45963889,28.26430556,02-10-2012,,,,,,,,
-28.338333,31.373611,02-10-2012,9369.5,10561.5,10923.5,11596.5,10001.0,9292.0,0.07387429100590312,0.027258358662613853
-28.068333,31.55,02-10-2012,9038.0,10195.0,10219.5,16417.5,15704.0,12888.5,0.0222125367744345,-0.21271091547936133
-27.01011111,26.69808333,03-10-2012,9381.0,9940.0,9853.0,11765.0,11072.0,9754.5,0.030345491964793844,-0.05387397677517584
-25.81048333,27.90955222,03-10-2012,9195.0,9874.0,10366.0,13535.0,15329.5,12898.0,-0.06216979334476585,-0.21645803162259125
-29.641944,30.6875,03-10-2012,7603.0,7890.0,7746.5,9590.0,8373.5,7837.0,0.06772065577420844,-0.02972914809235386
-22.769722,30.886944,03-10-2012,8917.0,9829.0,10397.0,13370.0,15844.0,13815.0,-0.08468542479633025,-0.23429283683246901
-27.00222,28.76528,03-10-2012,,,,,,,,
-27.02314,28.59389,03-10-2012,4600.0,5045.0,5033.0,4855.0,4097.0,3978.5,0.08467381590705893,0.10369722161452523
-26.648056,27.089444,03-10-2012,,,,,,,,
-26.880278,26.965,03-10-2012,9864.5,10749.0,11726.0,13898.5,17607.5,14204.0,-0.11772360820161203,-0.24186694408689283
-27.273889,28.49,03-10-2012,,,,,,,,
-27.4275,28.525833,03-10-2012,8268.5,9188.0,8504.0,22625.5,13295.0,10075.5,0.25975417936832657,-0.1826713516879412
-27.3,28.586944,03-10-2012,9279.0,10666.0,12093.5,14591.0,17908.0,15331.0,-0.10206467891319702,-0.25344718975292135
-34.092222,21.295278,03-10-2012,8924.0,10106.5,10535.5,17525.0,16672.5,13391.5,0.024928722859858102,-0.24519212816012456
-25.57877778,29.12747222,03-10-2012,9055.0,9865.0,10510.0,13721.5,15644.5,13295.5,-0.06548389293741039,-0.2265626531292255
-27.602222,29.942778,04-10-2012,8871.0,9789.0,10334.0,13035.0,15509.0,13375.0,-0.0866732062780266,-0.2261048304213763
-27.573056,24.746389,05-10-2012,9169.5,10385.0,11254.5,13978.5,16676.5,14383.5,-0.08801174359810769,-0.23248896033109684
-29.042222,24.6,05-10-2012,8278.5,9001.5,8835.0,9558.5,9318.5,8382.0,0.012713884621496994,-0.017303493449781566
-29.028629,24.638389,05-10-2012,8926.5,9940.0,10427.5,13753.5,14175.0,12021.5,-0.015092110210000485,-0.17561683599419378
-29.7775,29.470833,08-10-2012,8834.0,9813.0,10384.0,13325.5,16401.5,14026.5,-0.1034749554277253,-0.2513303705964247
-29.744167,29.905833,08-10-2012,8710.5,9564.5,9811.5,12040.0,12357.5,11005.5,-0.0130136284455374,-0.12740625855305115
-26.45,28.085833,08-10-2012,9446.0,10436.0,11220.0,15128.0,17355.5,13871.0,-0.06857327566302872,-0.24897900437183942
-33.897778,20.012778,08-10-2012,19638.0,20094.0,20536.0,22962.0,21281.0,18920.0,0.037994711027733115,-0.02868882175226579
-27.01011111,26.69808333,09-10-2012,9381.0,9940.0,9853.0,11765.0,11072.0,9754.5,0.030345491964793844,-0.05387397677517584
-34.065833,20.404167,09-10-2012,7913.0,8248.0,8319.0,11011.0,8742.0,7989.0,0.11486862755024496,-0.029075927015891533
-25.127778,27.628889,09-10-2012,,,,,,,,
-24.39619444,27.08983333,09-10-2012,,,,,,,,
-24.69514,27.40906,09-10-2012,9373.5,10177.0,10606.0,14223.0,14059.5,11452.0,0.005780959957570916,-0.16019227198646604
-25.73411,27.21422,09-10-2012,,,,,,,,
-30.733889,29.828333,09-10-2012,8435.0,9450.5,9304.0,14822.0,14153.5,11043.0,0.023071215337095052,-0.19924589052702849
-26.648056,27.089444,09-10-2012,,,,,,,,
-26.970278,27.211111,09-10-2012,9281.0,9824.0,9746.0,9872.0,9109.0,8584.0,0.04019809282967157,0.03776474937939028
-26.880278,26.965,09-10-2012,9864.5,10749.0,11726.0,13898.5,17607.5,14204.0,-0.11772360820161203,-0.24186694408689283
-27.802778,28.768333,09-10-2012,,,,,,,,
-26.98472222,26.63227778,09-10-2012,10038.5,11032.5,11792.5,14718.5,17442.0,14866.0,-0.08468462865938003,-0.22509613865037062
-29.160278,26.573333,09-10-2012,,,,,,,,
-28.69485,28.23487,09-10-2012,4138.0,4584.0,4608.0,6304.0,5474.5,4503.5,0.07042492677335764,-0.08853208728935638
-28.883333,27.89,09-10-2012,8782.0,9744.0,9907.5,15026.0,12860.0,11680.0,0.07767338449401105,-0.13785170766236005
-28.068333,31.55,09-10-2012,9038.0,10195.0,10219.5,16417.5,15704.0,12888.5,0.0222125367744345,-0.21271091547936133
-30.830556,26.921389,10-10-2012,8881.0,9472.0,9469.5,11348.0,11758.5,10307.0,-0.01776556380239319,-0.10769882951414189
-25.20639,27.558,10-10-2012,,,,,,,,
-30.398056,30.601944,10-10-2012,8293.0,9013.0,8897.5,15899.5,11701.0,9252.5,0.15211680947808862,-0.1297673071352702
-27.00222,28.76528,10-10-2012,,,,,,,,
-31.000833,26.353056,10-10-2012,9067.0,9856.0,10317.0,12277.0,13599.0,11538.0,-0.051089812954088536,-0.15958217863994817
-28.768056,20.720556,10-10-2012,9431.5,10338.5,10615.0,12615.5,13952.5,11599.0,-0.05032369768142107,-0.1487793833106906
-34.031944,22.053333,10-10-2012,8330.0,8860.0,9007.0,12478.0,11428.0,9920.0,0.04392202794277569,-0.12657728706624544
-34.039722,22.133333,10-10-2012,9090.0,9954.0,9800.0,19370.5,14602.0,11194.0,0.14036352932518906,-0.1892816419612307
-34.405833,19.600556,10-10-2012,,,,,,,,
-34.005833,22.351111,10-10-2012,4085.0,4467.0,4574.0,6918.0,6798.0,5516.5,0.008748906386701599,-0.2069241011984003
-30.830556,26.921389,11-10-2012,8881.0,9472.0,9469.5,11348.0,11758.5,10307.0,-0.01776556380239319,-0.10769882951414189
-30.679722,26.7125,11-10-2012,,,,,,,,
-30.160091,27.40124,11-10-2012,9605.0,10736.0,11606.5,14288.0,15725.0,13194.5,-0.04787925232399278,-0.18854162730055485
-30.336111,27.359444,11-10-2012,8802.0,9712.0,10616.0,9783.0,8180.5,7977.0,0.08920867314276122,0.08559452284476689
-28.404444,30.013056,12-10-2012,9547.0,10063.5,10426.0,12108.5,15211.0,14613.5,-0.11356357180768274,-0.2036637717857912
-27.902778,24.615556,12-10-2012,9376.0,10789.5,11901.0,14933.0,17515.5,15273.5,-0.07958765428294041,-0.2376258611552721
-29.658056,25.973333,12-10-2012,9133.0,10111.0,10338.5,13926.5,14689.5,12679.0,-0.02666340508806253,-0.18461321344327664
-31.000833,26.353056,12-10-2012,9067.0,9856.0,10317.0,12277.0,13599.0,11538.0,-0.051089812954088536,-0.15958217863994817
-29.803611,30.516111,12-10-2012,8622.0,9496.5,9555.5,13777.0,13070.5,10970.0,0.026315299376105685,-0.15837284530509083
-25.99136,27.84208,15-10-2012,9017.0,9841.0,9861.0,16117.0,14523.0,11468.5,0.052023498694516807,-0.19216877360039325
-26.45,28.085833,15-10-2012,9189.0,10120.0,10172.5,15975.5,16067.5,12355.0,-0.002871141903067744,-0.227112171837708
-33.31388889,19.07472222,15-10-2012,8836.5,9649.5,10015.0,14585.5,13676.0,11455.0,0.03218158979530446,-0.1726222374654341
-29.161667,23.696389,16-10-2012,9255.0,10572.5,9732.0,8116.0,7649.0,7588.0,0.02962258166825227,0.16044233460472432
-27.01011111,26.69808333,16-10-2012,9381.0,9940.0,9853.0,11765.0,11072.0,9754.5,0.030345491964793844,-0.05387397677517584
-25.681111,31.783333,16-10-2012,4336.5,4851.5,4669.0,6043.5,5807.0,4831.0,0.019956963841187968,-0.08964676080123761
-29.380556,30.2775,16-10-2012,12363.5,12633.5,12702.0,16022.0,13908.0,12323.0,0.07063147343802181,-0.04801913983761262
-26.648056,27.089444,16-10-2012,,,,,,,,
-26.970278,27.211111,16-10-2012,9281.0,9824.0,9746.0,9872.0,9109.0,8584.0,0.04019809282967157,0.03776474937939028
-26.880278,26.965,16-10-2012,9864.5,10749.0,11726.0,13898.5,17607.5,14204.0,-0.11772360820161203,-0.24186694408689283
-26.98472222,26.63227778,16-10-2012,10038.5,11032.5,11792.5,14718.5,17442.0,14866.0,-0.08468462865938003,-0.22509613865037062
-27.935,26.126667,16-10-2012,10001.5,10960.5,11648.5,13114.0,13099.0,12080.0,0.0005722351504978424,-0.0888838088904587
-29.160278,26.573333,16-10-2012,,,,,,,,
-29.1825,23.575556,16-10-2012,8954.0,9993.5,9715.0,10043.0,9518.5,8760.5,0.02681287222350011,0.024343993439934278
-34.250556,20.9925,16-10-2012,8117.0,8646.0,8581.0,11967.0,10783.0,9233.0,0.05204395604395582,-0.1099902208039523
-33.7075,18.97444444,16-10-2012,8922.0,9748.5,10195.0,14723.0,12990.0,10629.5,0.06253382888896886,-0.1425555775446923
-25.45963889,28.26430556,16-10-2012,8958.0,9857.5,10010.5,15783.0,13865.5,11355.0,0.06467443546891052,-0.16894996416979233
-29.161667,23.696389,17-10-2012,9255.0,10572.5,9732.0,8116.0,7649.0,7588.0,0.02962258166825227,0.16044233460472432
-25.81048333,27.90955222,17-10-2012,4427.0,4719.5,4750.0,5687.5,5176.0,4437.5,0.04708427302434715,-0.04613208023849178
-24.768889,31.39,17-10-2012,10640.0,12561.5,13861.0,18874.5,21280.5,18479.0,-0.05991781845349256,-0.2576384374445947
-24.9675,31.516667,17-10-2012,8736.0,9587.0,9298.0,16193.0,14405.0,11352.5,0.0584351918426039,-0.20081693897965908
-27.937778,31.209444,17-10-2012,9065.5,9768.0,9771.0,14587.5,14097.5,11747.5,0.017082098657835047,-0.18141249921434632
-27.169444,29.233889,17-10-2012,9601.5,10581.0,11374.0,14414.0,19141.5,15577.0,-0.1408859948443619,-0.28801413070905785
-27.00222,28.76528,17-10-2012,,,,,,,,
-27.802778,28.768333,17-10-2012,,,,,,,,
-32.595833,19.009444,17-10-2012,8871.0,9884.0,10097.0,15930.5,13610.0,10974.5,0.07855317276281688,-0.1585936834936573
-28.058889,30.373611,17-10-2012,9319.0,10137.0,10278.0,14155.0,14413.0,11825.5,-0.009031083730047575,-0.17417515274949014
-31.860278,18.6875,18-10-2012,,,,,,,,
-27.273889,28.49,18-10-2012,9370.0,10369.5,10443.5,14483.0,10757.0,9036.5,0.14762282091917533,-0.018341892883345475
-27.671111,27.236944,18-10-2012,9322.0,9824.5,9937.5,11360.0,11450.5,9884.0,-0.003967471120755775,-0.07642773207990564
-25.14944444,31.94055556,19-10-2012,9498.0,10709.0,11482.0,14955.5,16221.5,14086.5,-0.040606857619398785,-0.20469356306046974
-32.502778,19.535833,19-10-2012,10350.5,12180.5,13691.0,17171.5,19564.5,17277.5,-0.06514046167247368,-0.2326035596156868
-31.031389,28.883333,21-10-2012,9340.5,10755.5,11785.5,12666.5,11570.5,9713.0,0.04522011800140263,-0.036504523873510546
-24.679167,30.8025,22-10-2012,8720.5,9804.5,10854.5,13212.5,16096.0,14959.5,-0.09838442772574477,-0.24291036852570322
-26.861111,28.884722,22-10-2012,,,,,,,,
-26.45,28.085833,22-10-2012,9189.0,10120.0,10172.5,15975.5,16067.5,12355.0,-0.002871141903067744,-0.227112171837708
-31.396,29.2651,22-10-2012,9353.5,10811.5,12323.5,14776.5,8493.5,8144.0,0.27000429737859793,0.12007252007251946
-31.554722,29.245556,22-10-2012,,,,,,,,
-27.01011111,26.69808333,23-10-2012,9381.0,9940.0,9853.0,11765.0,11072.0,9754.5,0.030345491964793844,-0.05387397677517584
-24.183889,30.823889,23-10-2012,8743.0,9747.0,10100.0,13520.5,13302.5,11431.5,0.008127353390746717,-0.15425497299290591
-25.127778,27.628889,23-10-2012,,,,,,,,
-25.20639,27.558,23-10-2012,,,,,,,,
-24.69514,27.40906,23-10-2012,9373.5,10177.0,10606.0,14223.0,14059.5,11452.0,0.005780959957570916,-0.16019227198646604
-28.747778,31.745833,23-10-2012,,,,,,,,
-26.648056,27.089444,23-10-2012,,,,,,,,
-26.970278,27.211111,23-10-2012,9281.0,9824.0,9746.0,9872.0,9109.0,8584.0,0.04019809282967157,0.03776474937939028
-26.880278,26.965,23-10-2012,9864.5,10749.0,11726.0,13898.5,17607.5,14204.0,-0.11772360820161203,-0.24186694408689283
-27.802778,28.768333,23-10-2012,9503.5,10388.0,10873.5,12066.0,11284.5,9970.5,0.033468234084923096,-0.041365786134502064
-27.38972222,26.46388889,23-10-2012,9721.5,10475.0,10720.0,11313.5,10582.0,9894.5,0.033408691283596935,-0.0050814456000379685
-26.98472222,26.63227778,23-10-2012,10038.5,11032.5,11792.5,14718.5,17442.0,14866.0,-0.08468462865938003,-0.22509613865037062
-28.69485,28.23487,23-10-2012,4138.0,4584.0,4608.0,6304.0,5474.5,4503.5,0.07042492677335764,-0.08853208728935638
-30.568333,29.422778,23-10-2012,,,,,,,,
-30.570833,29.150556,23-10-2012,9190.5,10452.5,10942.0,14860.0,14116.0,12066.5,0.025676421866372083,-0.14911370250523986
-31.104278,29.399722,23-10-2012,8590.5,9613.5,9953.5,14278.0,10625.5,9265.5,0.14666613126668884,-0.05000247047779016
-33.501667,21.624167,23-10-2012,8679.0,9519.5,9151.5,15418.0,11722.0,9432.0,0.13618275607958683,-0.10368853423722382
-29.161667,23.696389,24-10-2012,9255.0,10572.5,9732.0,8116.0,7649.0,7588.0,0.02962258166825227,0.16044233460472432
-24.39619444,27.08983333,24-10-2012,,,,,,,,
-24.058889,31.237222,24-10-2012,9424.0,10486.0,10819.0,16221.0,15836.0,13381.5,0.012009857441432412,-0.20325203252032445
-28.141944,26.417778,24-10-2012,9955.5,10852.0,11836.0,13718.5,17047.0,14496.0,-0.10818936796086491,-0.22205096956880097
-27.398611,26.614722,24-10-2012,9626.0,10419.0,10952.5,14804.5,14497.0,12355.5,0.010494343293005443,-0.16366993096805202
-27.671111,27.236944,24-10-2012,9851.0,10789.5,10763.5,15818.5,14834.5,12462.0,0.03210126251916605,-0.1578598189197621
-30.679722,26.7125,24-10-2012,,,,,,,,
-30.336111,27.359444,24-10-2012,8802.0,9712.0,10616.0,9783.0,8180.5,7977.0,0.08920867314276122,0.08559452284476689
-28.768056,20.720556,24-10-2012,8977.5,9830.0,9966.0,12620.0,12082.0,10700.5,0.0217796129868026,-0.10277473530485533
-30.86013889,29.07125,24-10-2012,9353.5,10713.0,11860.5,14041.5,12067.0,10589.5,0.07562671160733066,-0.05943810359964856
-30.77586667,29.03221667,24-10-2012,9108.5,10202.5,10559.0,15862.0,16019.0,12789.5,-0.004924563219472398,-0.22182178746448442
-33.13083,18.86278,24-10-2012,9373.0,10505.0,11498.5,15951.5,15080.0,12710.0,0.02808436588627676,-0.17881571233144353
-28.75,30.442778,25-10-2012,,,,,,,,
-29.161667,30.629722,25-10-2012,8948.0,9926.0,10454.0,14085.0,16344.5,14874.5,-0.0742536025895921,-0.24432348071030152
-27.38972222,26.46388889,25-10-2012,9721.5,10475.0,10720.0,11313.5,10582.0,9894.5,0.033408691283596935,-0.0050814456000379685
-27.671111,27.236944,28-10-2012,9851.0,10789.5,10763.5,15818.5,14834.5,12462.0,0.03210126251916605,-0.1578598189197621
-28.068333,31.55,28-10-2012,9038.0,10195.0,10219.5,16417.5,15704.0,12888.5,0.0222125367744345,-0.21271091547936133
-25.99136,27.84208,29-10-2012,9017.0,9841.0,9861.0,16117.0,14523.0,11468.5,0.052023498694516807,-0.19216877360039325
-27.00222,28.76528,29-10-2012,9872.0,10770.0,11066.5,14442.0,15227.0,12544.5,-0.026458593144359346,-0.17144285879139837
-26.45,28.085833,29-10-2012,9189.0,10120.0,10172.5,15975.5,16067.5,12355.0,-0.002871141903067744,-0.227112171837708
-27.01011111,26.69808333,30-10-2012,9381.0,9940.0,9853.0,11765.0,11072.0,9754.5,0.030345491964793844,-0.05387397677517584
-26.648056,27.089444,30-10-2012,,,,,,,,
-26.970278,27.211111,30-10-2012,9281.0,9824.0,9746.0,9872.0,9109.0,8584.0,0.04019809282967157,0.03776474937939028
-26.880278,26.965,30-10-2012,9864.5,10749.0,11726.0,13898.5,17607.5,14204.0,-0.11772360820161203,-0.24186694408689283
-26.98472222,26.63227778,30-10-2012,10038.5,11032.5,11792.5,14718.5,17442.0,14866.0,-0.08468462865938003,-0.22509613865037062
-29.160278,26.573333,30-10-2012,,,,,,,,
-25.45963889,28.26430556,30-10-2012,8958.0,9857.5,10010.5,15783.0,13865.5,11355.0,0.06467443546891052,-0.16894996416979233
-28.338333,31.373611,30-10-2012,9369.5,10561.5,10923.5,11596.5,10001.0,9292.0,0.07387429100590312,0.027258358662613853
-25.57877778,29.12747222,30-10-2012,8912.0,9809.5,10137.5,14619.5,14271.0,11751.5,0.012062788806008855,-0.18527439214301952
-29.161667,23.696389,31-10-2012,,,,,,,,
-25.81048333,27.90955222,31-10-2012,4427.0,4719.5,4750.0,5687.5,5176.0,4437.5,0.04708427302434715,-0.04613208023849178
-29.641944,30.6875,31-10-2012,7603.0,7890.0,7746.5,9590.0,8373.5,7837.0,0.06772065577420844,-0.02972914809235386
-22.769722,30.886944,31-10-2012,8917.0,9829.0,10397.0,13370.0,15844.0,13815.0,-0.08468542479633025,-0.23429283683246901
-28.44555556,32.325,21-02-2013,,,,,,,,
-26.73806,27.59194,31-10-2012,9229.0,9843.5,9722.5,10586.5,8672.5,8367.5,0.09938210706682539,0.06324260099373481
-23.658056,31.05,01-11-2012,9094.0,10044.0,11085.5,13533.0,16137.5,14864.0,-0.08778079236952499,-0.23274067566793258
-29.161667,23.696389,02-11-2012,,,,,,,,
-28.7115,24.07288889,02-11-2012,,,,,,,,
-29.1825,23.575556,02-11-2012,9183.5,10563.0,9931.0,9445.5,8605.0,8180.0,0.04656380709675607,0.10214941569282085
-29.7775,29.470833,05-11-2012,8575.5,9470.5,9236.0,16252.0,13655.0,10489.0,0.08683585782592676,-0.1809474389742917
-29.987778,29.851667,05-11-2012,,,,,,,,
-29.744167,29.905833,05-11-2012,8741.5,9769.0,9689.5,13403.0,13512.0,10945.5,-0.004049786364480758,-0.1607748808040885
-26.970278,27.211111,05-11-2012,,,,,,,,
-26.45,28.085833,05-11-2012,9189.0,10120.0,10172.5,15975.5,16067.5,12355.0,-0.002871141903067744,-0.227112171837708
-33.818056,19.694722,05-11-2012,8936.5,9654.0,9724.5,14541.0,13824.0,11586.5,0.025277630883130533,-0.17761308458982802
-33.897778,20.012778,05-11-2012,8318.0,8849.0,8974.0,13266.0,9988.0,8545.0,0.14096499526963044,-0.0604661039443645
-34.065833,20.404167,06-11-2012,7913.0,8248.0,8319.0,11011.0,8742.0,7989.0,0.11486862755024496,-0.029075927015891533
-24.670833,28.560833,06-11-2012,9419.0,10474.0,11261.0,15856.5,17776.0,14412.0,-0.05707277187244463,-0.25847787610619377
-25.127778,27.628889,06-11-2012,,,,,,,,
-25.20639,27.558,06-11-2012,,,,,,,,
-24.39619444,27.08983333,06-11-2012,,,,,,,,
-24.69514,27.40906,06-11-2012,9373.5,10177.0,10606.0,14223.0,14059.5,11452.0,0.005780959957570916,-0.16019227198646604
-26.03611,30.99778,06-11-2012,9298.0,10114.0,10288.0,14225.5,13542.0,11433.0,0.02461510758980814,-0.14491038214406432
-27.363611,31.783333,06-11-2012,8663.0,9482.0,9144.0,16672.5,12991.0,9969.0,0.12410875318151897,-0.1561429270680365
-30.733889,29.828333,06-11-2012,8331.0,9390.0,9120.0,15863.0,13768.5,10250.0,0.07068491301486571,-0.18906664939439002
-27.38972222,26.46388889,06-11-2012,8349.0,9004.0,8774.0,8384.0,7970.0,7838.0,0.02531490766784869,0.06091669612348262
-27.398611,26.614722,06-11-2012,9237.5,10538.0,10507.5,16571.0,14938.5,12012.0,0.05180977165616703,-0.1727278079799024
-27.671111,27.236944,06-11-2012,9851.0,10789.5,10763.5,15818.5,14834.5,12462.0,0.03210126251916605,-0.1578598189197621
-29.160278,26.573333,06-11-2012,,,,,,,,
-28.69485,28.23487,06-11-2012,4138.0,4584.0,4608.0,6304.0,5474.5,4503.5,0.07042492677335764,-0.08853208728935638
-28.883333,27.89,06-11-2012,8782.0,9744.0,9907.5,15026.0,12860.0,11680.0,0.07767338449401105,-0.13785170766236005
-34.092222,21.295278,06-11-2012,8924.0,10106.5,10535.5,17525.0,16672.5,13391.5,0.024928722859858102,-0.24519212816012456
-34.075556,20.145556,06-11-2012,9371.0,10534.0,11175.0,15889.0,16762.0,13492.5,-0.02673731279286997,-0.22816529894489954
-29.161667,23.696389,07-11-2012,,,,,,,,
-22.935,28.004167,07-11-2012,,,,,,,,
-26.905,32.324722,07-11-2012,10990.5,11536.0,11127.0,19261.5,12934.5,10518.0,0.19651509504286188,-0.05715044645593651
-30.398056,30.601944,07-11-2012,8388.5,9231.0,8922.0,17162.5,11458.5,9097.5,0.19929422452045634,-0.10766330747480556
-30.27402,30.69602,07-11-2012,8840.5,9951.0,10216.0,16386.0,12149.5,9854.5,0.14846419372360692,-0.09947738738942513
-27.3,28.586944,07-11-2012,,,,,,,,
-29.615556,27.065278,07-11-2012,9627.0,10670.0,11533.0,15666.5,13752.5,11747.5,0.06505999524117045,-0.12621557989558757
-34.405833,19.600556,07-11-2012,,,,,,,,
-27.01011111,26.69808333,08-11-2012,9294.0,9893.0,9862.0,13465.0,11953.5,10263.5,0.059464563211833674,-0.09431716750966931
-30.830556,26.921389,08-11-2012,8722.5,9265.5,9257.0,12512.0,10885.0,9337.0,0.06953882976449943,-0.0803702141386066
-22.91028,29.61111,08-11-2012,9262.5,10224.0,10943.0,14339.5,14795.0,11985.0,-0.015634385350701007,-0.18270114712818186
-26.861111,28.884722,08-11-2012,9302.0,10224.0,10287.5,16702.0,15283.0,12502.5,0.044364545880881526,-0.19833771121652805
-27.00222,28.76528,08-11-2012,9872.0,10770.0,11066.5,14442.0,15227.0,12544.5,-0.026458593144359346,-0.17144285879139837
-27.02314,28.59389,08-11-2012,10051.5,11140.0,11503.0,14489.5,13288.5,11467.0,0.04323565411476693,-0.08795054956301006
-26.648056,27.089444,08-11-2012,,,,,,,,
-26.880278,26.965,08-11-2012,9383.5,10100.5,10524.5,13673.5,15278.0,12620.0,-0.05542027183392897,-0.20401126938156233
-26.98472222,26.63227778,08-11-2012,9268.5,10385.0,10842.0,15078.0,15196.0,12427.5,-0.003897734029199961,-0.18806927016144723
-29.028629,24.638389,08-11-2012,9381.5,10247.0,10694.0,15214.0,14594.5,13002.0,0.020782662663334214,-0.17500956061429393
-30.679722,26.7125,08-11-2012,8966.5,9985.5,11206.0,11203.0,7995.0,7866.5,0.16710073966038044,0.11070326186702201
-30.160091,27.40124,08-11-2012,9354.0,10326.5,10989.0,15529.5,16080.0,13284.5,-0.01741565035827831,-0.2178819608808429
-30.336111,27.359444,08-11-2012,65535.0,65535.0,65535.0,33140.5,65535.0,26157.5,-0.3282932440170049,0.0
-34.329722,18.990278,08-11-2012,8618.5,9276.0,9567.5,13654.0,13107.5,11045.5,0.02042112736580528,-0.17117519601492096
-29.658056,25.973333,09-11-2012,9133.0,10111.0,10338.5,13926.5,14689.5,12679.0,-0.02666340508806253,-0.18461321344327664
-31.000833,26.353056,09-11-2012,,,,,,,,
-29.803611,30.516111,09-11-2012,8811.0,9938.0,9588.0,19050.5,14580.0,11072.5,0.13292992967692976,-0.1893302879517082
-25.99136,27.84208,12-11-2012,9017.0,9841.0,9861.0,16117.0,14523.0,11468.5,0.052023498694516807,-0.19216877360039325
-26.861111,28.884722,12-11-2012,9302.0,10224.0,10287.5,16702.0,15283.0,12502.5,0.044364545880881526,-0.19833771121652805
-26.45,28.085833,12-11-2012,9189.0,10120.0,10172.5,15975.5,16067.5,12355.0,-0.002871141903067744,-0.227112171837708
-27.671111,27.236944,12-11-2012,9851.0,10789.5,10763.5,15818.5,14834.5,12462.0,0.03210126251916605,-0.1578598189197621
-33.38056,19.30167,12-11-2012,,,,,,,,
-32.502778,19.535833,12-11-2012,10350.5,12180.5,13691.0,17171.5,19564.5,17277.5,-0.06514046167247368,-0.2326035596156868
-27.01011111,26.69808333,13-11-2012,9294.0,9893.0,9862.0,13465.0,11953.5,10263.5,0.059464563211833674,-0.09431716750966931
-31.860278,18.6875,13-11-2012,9301.0,10329.5,10675.0,15426.0,14039.5,11594.5,0.04705503045935061,-0.1522426033074802
-25.73411,27.21422,13-11-2012,,,,,,,,
-22.43772222,31.07805556,13-11-2012,9760.5,10495.5,11153.5,14338.5,14794.0,12257.5,-0.015635458680168145,-0.16997172739674501
-29.380556,30.2775,13-11-2012,8480.5,9549.5,9071.5,19285.5,13860.0,10398.0,0.16368737837715477,-0.18413464619064832
-27.169444,29.233889,13-11-2012,,,,,,,,
-27.00222,28.76528,13-11-2012,9872.0,10770.0,11066.5,14442.0,15227.0,12544.5,-0.026458593144359346,-0.17144285879139837
-26.970278,27.211111,13-11-2012,,,,,,,,
-26.880278,26.965,13-11-2012,9383.5,10100.5,10524.5,13673.5,15278.0,12620.0,-0.05542027183392897,-0.20401126938156233
-26.98472222,26.63227778,13-11-2012,9268.5,10385.0,10842.0,15078.0,15196.0,12427.5,-0.003897734029199961,-0.18806927016144723
-27.935,26.126667,13-11-2012,9634.0,10705.0,11586.0,14335.0,17813.5,15537.0,-0.1082010047125057,-0.2492592527657477
-32.595833,19.009444,13-11-2012,8871.0,9884.0,10097.0,15930.5,13610.0,10974.5,0.07855317276281688,-0.1585936834936573
-25.45963889,28.26430556,13-11-2012,8958.0,9857.5,10010.5,15783.0,13865.5,11355.0,0.06467443546891052,-0.16894996416979233
-29.161667,23.696389,14-11-2012,,,,,,,,
-25.81048333,27.90955222,14-11-2012,4427.0,4719.5,4750.0,5687.5,5176.0,4437.5,0.04708427302434715,-0.04613208023849178
-27.3,28.586944,14-11-2012,,,,,,,,
-33.31388889,19.07472222,14-11-2012,8836.5,9649.5,10015.0,14585.5,13676.0,11455.0,0.03218158979530446,-0.1726222374654341
-33.13083,18.86278,14-11-2012,9373.0,10505.0,11498.5,15951.5,15080.0,12710.0,0.02808436588627676,-0.17881571233144353
-27.5275,30.858056,15-11-2012,9264.0,10072.0,10597.5,13913.0,15980.0,14371.5,-0.06914662295520668,-0.22677721480116605
-33.7075,18.97444444,15-11-2012,8922.0,9748.5,10195.0,14723.0,12990.0,10629.5,0.06253382888896886,-0.1425555775446923
-34.250556,20.9925,16-11-2012,8274.5,9041.5,9011.0,13387.0,12897.0,10422.0,0.018642520164358474,-0.17574127675091655
-24.679167,30.8025,19-11-2012,8720.5,9804.5,10854.5,13212.5,16096.0,14959.5,-0.09838442772574477,-0.24291036852570322
-26.45,28.085833,19-11-2012,9189.0,10120.0,10172.5,15975.5,16067.5,12355.0,-0.002871141903067744,-0.227112171837708
-28.116667,26.725278,19-11-2012,,,,,,,,
-29.160278,26.573333,19-11-2012,,,,,,,,
