Latitude,Longitude,Sample Date,elevation,slope,flow_accumulation
-29.987778,29.851667,10-09-2012,1003.0,12.645086888033864,1.0
-29.744167,29.905833,10-09-2012,916.0,15.433474361430925,17.0
-26.98472222,26.63227778,10-09-2012,1283.0,2.7850154445755932,1.0
-29.160278,26.573333,10-09-2012,1334.0,0.0,1.0
-34.065833,20.404167,11-09-2012,63.0,4.856766985138627,7.0
-25.127778,27.628889,11-09-2012,953.0,1.8653150778647924,2.0
-24.39619444,27.08983333,11-09-2012,887.0,2.0353836660175126,1.0
-24.69514,27.40906,11-09-2012,914.0,4.763738341721386,1.0
-27.363611,31.783333,11-09-2012,161.0,2.7967382212195995,6.0
-30.733889,29.828333,11-09-2012,619.0,3.877824240892109,27.0
-26.970278,27.211111,11-09-2012,1320.0,0.0,7.0
-26.45,28.085833,11-09-2012,1472.0,2.7850154445755932,1.0
-28.69485,28.23487,11-09-2012,1595.0,5.10571826074243,2.0
-29.615556,27.065278,11-09-2012,1432.0,2.323092333071522,2.0
-28.883333,27.89,11-09-2012,1547.0,5.048085064979278,110.0
-33.897778,20.012778,11-09-2012,137.0,17.057635600101094,6.0
-29.161667,23.696389,12-09-2012,983.0,0.0,1.0
-25.20639,27.558,12-09-2012,952.0,5.2019756274773785,2.0
-22.769722,30.886944,12-09-2012,424.0,4.111135721291484,1.0
-28.44555556,32.325,24-01-2013,8.0,0.932904732083229,2.0
-26.905,32.324722,12-09-2012,33.0,2.1329147027710773,4.0
-30.398056,30.601944,12-09-2012,63.0,2.7967382212195995,257602.0
-30.27402,30.69602,12-09-2012,33.0,5.975013652349851,2.0
-30.160091,27.40124,12-09-2012,1417.0,6.490589490658842,3.0
-30.336111,27.359444,12-09-2012,1383.0,3.7212777820365663,1.0
-28.768056,20.720556,12-09-2012,659.0,4.310633209787035,2.0
-34.405833,19.600556,12-09-2012,55.0,5.1644400725993815,73.0
-30.830556,26.921389,13-09-2012,1325.0,3.7212777820365663,233924.0
-27.00222,28.76528,13-09-2012,1493.0,3.869457283283111,8.0
-26.648056,27.089444,13-09-2012,1353.0,0.932904732083229,1.0
-31.000833,26.353056,13-09-2012,1377.0,10.511099037058754,17.0
-30.679722,26.7125,13-09-2012,1295.0,0.0,1893895.0
-34.329722,18.990278,13-09-2012,7.0,3.726684473929321,7.0
-27.573056,24.746389,14-09-2012,1090.0,1.4002096068589085,366.0
-29.658056,25.973333,14-09-2012,1320.0,2.323092333071522,2.0
-29.803611,30.516111,14-09-2012,601.0,3.512183353979658,501288.0
-29.161667,23.696389,17-09-2012,983.0,0.0,1.0
-25.99136,27.84208,17-09-2012,1361.0,2.7967382212195995,6.0
-26.73806,27.59194,17-09-2012,1411.0,0.932904732083229,44.0
-26.45,28.085833,17-09-2012,1472.0,2.7850154445755932,1.0
-27.935,26.126667,17-09-2012,1248.0,5.584204812032444,7.0
-29.1825,23.575556,17-09-2012,965.0,11.789951946575455,7.0
-33.31388889,19.07472222,17-09-2012,91.0,4.808545174731271,493607.0
-27.01011111,26.69808333,18-09-2012,1286.0,3.4882183488806575,2.0
-22.91028,29.61111,18-09-2012,731.0,6.9846685353200515,199567.0
-27.5275,30.858056,18-09-2012,957.0,5.097790853011179,3.0
-29.380556,30.2775,18-09-2012,1068.0,2.147229193298981,2.0
-27.169444,29.233889,18-09-2012,1521.0,6.830881753683598,5.0
-26.648056,27.089444,18-09-2012,1353.0,0.932904732083229,1.0
-26.970278,27.211111,18-09-2012,1320.0,0.0,7.0
-26.880278,26.965,18-09-2012,1296.0,1.0351028507693336,2.0
-27.802778,28.768333,18-09-2012,1559.0,9.495674610619696,4.0
-33.7075,18.97444444,18-09-2012,97.0,2.1706396939205455,3.0
-25.45963889,28.26430556,18-09-2012,1095.0,2.9785494790745637,4.0
-29.161667,23.696389,19-09-2012,983.0,0.0,1.0
-25.81048333,27.90955222,19-09-2012,1180.0,3.076361181997187,1.0
-23.763056,27.908611,19-09-2012,878.0,15.592288585602393,9.0
-27.00222,28.76528,19-09-2012,1493.0,3.869457283283111,8.0
-27.273889,28.49,19-09-2012,1499.0,11.68542914427061,3.0
-34.039722,22.133333,19-09-2012,8.0,0.932904732083229,2.0
-32.595833,19.009444,19-09-2012,156.0,0.932904732083229,7.0
-34.005833,22.351111,19-09-2012,139.0,5.281588606038371,2.0
-31.860278,18.6875,20-09-2012,31.0,7.1238769268729625,757539.0
-29.744167,29.905833,27-12-2013,916.0,15.433474361430925,17.0
-24.282222,28.090278,20-09-2012,1133.0,1.3806866019776256,1.0
-23.838611,31.640833,20-09-2012,207.0,1.3748898606744568,11442.0
-24.670833,28.560833,21-09-2012,1141.0,3.8624726096660917,3.0
-32.502778,19.535833,21-09-2012,382.0,3.0040444945554015,722.0
-24.183889,30.823889,25-09-2012,368.0,4.654668808703565,1.0
-25.127778,27.628889,25-09-2012,953.0,1.8653150778647924,2.0
-25.20639,27.558,25-09-2012,952.0,5.2019756274773785,2.0
-24.69514,27.40906,25-09-2012,914.0,4.763738341721386,1.0
-25.73411,27.21422,25-09-2012,1444.0,14.900966926401987,5.0
-26.45,28.085833,25-09-2012,1472.0,2.7850154445755932,1.0
-31.396,29.2651,25-09-2012,115.0,5.7096765240558875,1.0
-31.554722,29.245556,25-09-2012,233.0,25.734677244239688,2.0
-33.501667,21.624167,25-09-2012,240.0,1.11086408901569,4182659.0
-33.38056,19.30167,25-09-2012,441.0,1.8653150778647924,2.0
-29.161667,23.696389,26-09-2012,983.0,0.0,1.0
-27.01011111,26.69808333,26-09-2012,1286.0,3.4882183488806575,2.0
-24.39619444,27.08983333,26-09-2012,887.0,2.0353836660175126,1.0
-29.380556,30.2775,26-09-2012,1068.0,2.147229193298981,2.0
-26.648056,27.089444,26-09-2012,1353.0,0.932904732083229,1.0
-26.880278,26.965,26-09-2012,1296.0,1.0351028507693336,2.0
-27.802778,28.768333,26-09-2012,1559.0,9.495674610619696,4.0
-26.98472222,26.63227778,26-09-2012,1283.0,2.7850154445755932,1.0
-28.141944,26.417778,26-09-2012,1264.0,2.988194873464975,2.0
-28.1175,26.719444,26-09-2012,1278.0,4.278380799285448,1247059.0
-30.568333,29.422778,26-09-2012,1248.0,6.424324039407854,2.0
-30.570833,29.150556,26-09-2012,1354.0,6.038662893082702,181.0
-31.104278,29.399722,26-09-2012,377.0,20.71686641152015,6.0
-31.5653,18.3306,26-09-2012,7.0,2.99972378387622,4.0
-29.641944,30.6875,27-09-2012,264.0,10.974814324028388,4.0
-24.679167,30.8025,27-09-2012,1106.0,1.8653150778647924,2.0
-28.747778,31.745833,27-09-2012,50.0,6.830268671068082,3.0
-28.801278,31.955389,27-09-2012,6.0,1.4074827371154675,1.0
-28.75,30.442778,27-09-2012,534.0,5.9602216973005095,18.0
-29.758889,30.935278,27-09-2012,177.0,30.190302637056067,3.0
-29.161667,30.629722,27-09-2012,959.0,3.6934346949244006,379651.0
-27.00222,28.76528,27-09-2012,1493.0,3.869457283283111,8.0
-27.38972222,26.46388889,27-09-2012,1244.0,0.0,4057349.0
-27.398611,26.614722,27-09-2012,1251.0,6.23751467632948,1.0
-27.671111,27.236944,27-09-2012,1338.0,3.265799536657263,13.0
-31.031389,28.883333,27-09-2012,823.0,8.411246138034052,7.0
-30.86013889,29.07125,27-09-2012,823.0,3.3540719169947573,32.0
-30.77586667,29.03221667,27-09-2012,898.0,8.341592461830862,2.0
-33.13083,18.86278,27-09-2012,29.0,1.11086408901569,2.0
-30.27402,30.69602,28-09-2012,33.0,5.975013652349851,2.0
-27.902778,24.615556,28-09-2012,1050.0,0.0,6.0
-24.9675,31.516667,30-09-2012,283.0,5.076653519644692,2.0
-29.161667,23.696389,01-10-2012,983.0,0.0,1.0
-26.861111,28.884722,01-10-2012,1519.0,2.7850154445755932,1.0
-26.73806,27.59194,01-10-2012,1411.0,0.932904732083229,44.0
-26.45,28.085833,01-10-2012,1472.0,2.7850154445755932,1.0
-33.818056,19.694722,01-10-2012,169.0,2.2208936495268206,1087.0
-28.7115,24.07288889,02-10-2012,1000.0,0.0,10.0
-23.658056,31.05,02-10-2012,324.0,7.56123944832582,11.0
-28.735556,29.820556,02-10-2012,952.0,3.8720811768482966,9.0
-27.169444,29.233889,02-10-2012,1521.0,6.830881753683598,5.0
-27.802778,28.768333,02-10-2012,1559.0,9.495674610619696,4.0
-27.398611,26.614722,02-10-2012,1251.0,6.23751467632948,1.0
-27.671111,27.236944,02-10-2012,1338.0,3.265799536657263,13.0
-29.1825,23.575556,02-10-2012,965.0,11.789951946575455,7.0
-34.075556,20.145556,02-10-2012,122.0,9.262085433348087,1.0
-25.45963889,28.26430556,02-10-2012,1095.0,2.9785494790745637,4.0
-28.338333,31.373611,02-10-2012,440.0,2.3043638668137194,90.0
-28.068333,31.55,02-10-2012,238.0,4.771507746692223,8.0
-27.01011111,26.69808333,03-10-2012,1286.0,3.4882183488806575,2.0
-25.81048333,27.90955222,03-10-2012,1180.0,3.076361181997187,1.0
-29.641944,30.6875,03-10-2012,264.0,10.974814324028388,4.0
-22.769722,30.886944,03-10-2012,424.0,4.111135721291484,1.0
-27.00222,28.76528,03-10-2012,1493.0,3.869457283283111,8.0
-27.02314,28.59389,03-10-2012,1490.0,4.268887300104434,1.0
-26.648056,27.089444,03-10-2012,1353.0,0.932904732083229,1.0
-26.880278,26.965,03-10-2012,1296.0,1.0351028507693336,2.0
-27.273889,28.49,03-10-2012,1499.0,11.68542914427061,3.0
-27.4275,28.525833,03-10-2012,1510.0,4.5659305782065704,1.0
-27.3,28.586944,03-10-2012,1510.0,11.064292258273667,3.0
-34.092222,21.295278,03-10-2012,95.0,1.8653150778647924,1.0
-25.57877778,29.12747222,03-10-2012,1160.0,5.672641820805539,3.0
-27.602222,29.942778,04-10-2012,1210.0,3.265799536657263,1.0
-27.573056,24.746389,05-10-2012,1090.0,1.4002096068589085,366.0
-29.042222,24.6,05-10-2012,1107.0,3.3231207709940604,1.0
-29.028629,24.638389,05-10-2012,1107.0,4.238621580532788,3720.0
-29.7775,29.470833,08-10-2012,1469.0,3.6934346949244006,51.0
-29.744167,29.905833,08-10-2012,916.0,15.433474361430925,17.0
-26.45,28.085833,08-10-2012,1472.0,2.7850154445755932,1.0
-33.897778,20.012778,08-10-2012,137.0,17.057635600101094,6.0
-27.01011111,26.69808333,09-10-2012,1286.0,3.4882183488806575,2.0
-34.065833,20.404167,09-10-2012,63.0,4.856766985138627,7.0
-25.127778,27.628889,09-10-2012,953.0,1.8653150778647924,2.0
-24.39619444,27.08983333,09-10-2012,887.0,2.0353836660175126,1.0
-24.69514,27.40906,09-10-2012,914.0,4.763738341721386,1.0
-25.73411,27.21422,09-10-2012,1444.0,14.900966926401987,5.0
-30.733889,29.828333,09-10-2012,619.0,3.877824240892109,27.0
-26.648056,27.089444,09-10-2012,1353.0,0.932904732083229,1.0
-26.970278,27.211111,09-10-2012,1320.0,0.0,7.0
-26.880278,26.965,09-10-2012,1296.0,1.0351028507693336,2.0
-27.802778,28.768333,09-10-2012,1559.0,9.495674610619696,4.0
-26.98472222,26.63227778,09-10-2012,1283.0,2.7850154445755932,1.0
-29.160278,26.573333,09-10-2012,1334.0,0.0,1.0
-28.69485,28.23487,09-10-2012,1595.0,5.10571826074243,2.0
-28.883333,27.89,09-10-2012,1547.0,5.048085064979278,110.0
-28.068333,31.55,09-10-2012,238.0,4.771507746692223,8.0
-30.830556,26.921389,10-10-2012,1325.0,3.7212777820365663,233924.0
-25.20639,27.558,10-10-2012,952.0,5.2019756274773785,2.0
-30.398056,30.601944,10-10-2012,63.0,2.7967382212195995,257602.0
-27.00222,28.76528,10-10-2012,1493.0,3.869457283283111,8.0
-31.000833,26.353056,10-10-2012,1377.0,10.511099037058754,17.0
-28.768056,20.720556,10-10-2012,659.0,4.310633209787035,2.0
-34.031944,22.053333,10-10-2012,54.0,28.310563833758877,3.0
-34.039722,22.133333,10-10-2012,8.0,0.932904732083229,2.0
-34.405833,19.600556,10-10-2012,55.0,5.1644400725993815,73.0
-34.005833,22.351111,10-10-2012,139.0,5.281588606038371,2.0
-30.830556,26.921389,11-10-2012,1325.0,3.7212777820365663,233924.0
-30.679722,26.7125,11-10-2012,1295.0,0.0,1893895.0
-30.160091,27.40124,11-10-2012,1417.0,6.490589490658842,3.0
-30.336111,27.359444,11-10-2012,1383.0,3.7212777820365663,1.0
-28.404444,30.013056,12-10-2012,1082.0,4.879944537158232,14.0
-27.902778,24.615556,12-10-2012,1050.0,0.0,6.0
-29.658056,25.973333,12-10-2012,1320.0,2.323092333071522,2.0
-31.000833,26.353056,12-10-2012,1377.0,10.511099037058754,17.0
-29.803611,30.516111,12-10-2012,601.0,3.512183353979658,501288.0
-25.99136,27.84208,15-10-2012,1361.0,2.7967382212195995,6.0
-26.45,28.085833,15-10-2012,1472.0,2.7850154445755932,1.0
-33.31388889,19.07472222,15-10-2012,91.0,4.808545174731271,493607.0
-29.161667,23.696389,16-10-2012,983.0,0.0,1.0
-27.01011111,26.69808333,16-10-2012,1286.0,3.4882183488806575,2.0
-25.681111,31.783333,16-10-2012,202.0,2.2537833530627136,1447209.0
-29.380556,30.2775,16-10-2012,1068.0,2.147229193298981,2.0
-26.648056,27.089444,16-10-2012,1353.0,0.932904732083229,1.0
-26.970278,27.211111,16-10-2012,1320.0,0.0,7.0
-26.880278,26.965,16-10-2012,1296.0,1.0351028507693336,2.0
-26.98472222,26.63227778,16-10-2012,1283.0,2.7850154445755932,1.0
-27.935,26.126667,16-10-2012,1248.0,5.584204812032444,7.0
-29.160278,26.573333,16-10-2012,1334.0,0.0,1.0
-29.1825,23.575556,16-10-2012,965.0,11.789951946575455,7.0
-34.250556,20.9925,16-10-2012,30.0,18.199570969012232,12.0
-33.7075,18.97444444,16-10-2012,97.0,2.1706396939205455,3.0
-25.45963889,28.26430556,16-10-2012,1095.0,2.9785494790745637,4.0
-29.161667,23.696389,17-10-2012,983.0,0.0,1.0
-25.81048333,27.90955222,17-10-2012,1180.0,3.076361181997187,1.0
-24.768889,31.39,17-10-2012,360.0,3.1903771617462806,1.0
-24.9675,31.516667,17-10-2012,283.0,5.076653519644692,2.0
-27.937778,31.209444,17-10-2012,628.0,11.363769658993895,1.0
-27.169444,29.233889,17-10-2012,1521.0,6.830881753683598,5.0
-27.00222,28.76528,17-10-2012,1493.0,3.869457283283111,8.0
-27.802778,28.768333,17-10-2012,1559.0,9.495674610619696,4.0
-32.595833,19.009444,17-10-2012,156.0,0.932904732083229,7.0
-28.058889,30.373611,17-10-2012,1139.0,1.4074827371154675,1.0
-31.860278,18.6875,18-10-2012,31.0,7.1238769268729625,757539.0
-27.273889,28.49,18-10-2012,1499.0,11.68542914427061,3.0
-27.671111,27.236944,18-10-2012,1338.0,3.265799536657263,13.0
-25.14944444,31.94055556,19-10-2012,157.0,8.361006191784089,2.0
-32.502778,19.535833,19-10-2012,382.0,3.0040444945554015,722.0
-31.031389,28.883333,21-10-2012,823.0,8.411246138034052,7.0
-24.679167,30.8025,22-10-2012,1106.0,1.8653150778647924,2.0
-26.861111,28.884722,22-10-2012,1519.0,2.7850154445755932,1.0
-26.45,28.085833,22-10-2012,1472.0,2.7850154445755932,1.0
-31.396,29.2651,22-10-2012,115.0,5.7096765240558875,1.0
-31.554722,29.245556,22-10-2012,233.0,25.734677244239688,2.0
-27.01011111,26.69808333,23-10-2012,1286.0,3.4882183488806575,2.0
-24.183889,30.823889,23-10-2012,368.0,4.654668808703565,1.0
-25.127778,27.628889,23-10-2012,953.0,1.8653150778647924,2.0
-25.20639,27.558,23-10-2012,952.0,5.2019756274773785,2.0
-24.69514,27.40906,23-10-2012,914.0,4.763738341721386,1.0
-28.747778,31.745833,23-10-2012,50.0,6.830268671068082,3.0
-26.648056,27.089444,23-10-2012,1353.0,0.932904732083229,1.0
-26.970278,27.211111,23-10-2012,1320.0,0.0,7.0
-26.880278,26.965,23-10-2012,1296.0,1.0351028507693336,2.0
-27.802778,28.768333,23-10-2012,1559.0,9.495674610619696,4.0
-27.38972222,26.46388889,23-10-2012,1244.0,0.0,4057349.0
-26.98472222,26.63227778,23-10-2012,1283.0,2.7850154445755932,1.0
-28.69485,28.23487,23-10-2012,1595.0,5.10571826074243,2.0
-30.568333,29.422778,23-10-2012,1248.0,6.424324039407854,2.0
-30.570833,29.150556,23-10-2012,1354.0,6.038662893082702,181.0
-31.104278,29.399722,23-10-2012,377.0,20.71686641152015,6.0
-33.501667,21.624167,23-10-2012,240.0,1.11086408901569,4182659.0
-29.161667,23.696389,24-10-2012,983.0,0.0,1.0
-24.39619444,27.08983333,24-10-2012,887.0,2.0353836660175126,1.0
-24.058889,31.237222,24-10-2012,280.0,1.3806866019776256,1.0
-28.141944,26.417778,24-10-2012,1264.0,2.988194873464975,2.0
-27.398611,26.614722,24-10-2012,1251.0,6.23751467632948,1.0
-27.671111,27.236944,24-10-2012,1338.0,3.265799536657263,13.0
-30.679722,26.7125,24-10-2012,1295.0,0.0,1893895.0
-30.336111,27.359444,24-10-2012,1383.0,3.7212777820365663,1.0
-28.768056,20.720556,24-10-2012,659.0,4.310633209787035,2.0
-30.86013889,29.07125,24-10-2012,823.0,3.3540719169947573,32.0
-30.77586667,29.03221667,24-10-2012,898.0,8.341592461830862,2.0
-33.13083,18.86278,24-10-2012,29.0,1.11086408901569,2.0
-28.75,30.442778,25-10-2012,534.0,5.9602216973005095,18.0
-29.161667,30.629722,25-10-2012,959.0,3.6934346949244006,379651.0
-27.38972222,26.46388889,25-10-2012,1244.0,0.0,4057349.0
-27.671111,27.236944,28-10-2012,1338.0,3.265799536657263,13.0
-28.068333,31.55,28-10-2012,238.0,4.771507746692223,8.0
-25.99136,27.84208,29-10-2012,1361.0,2.7967382212195995,6.0
-27.00222,28.76528,29-10-2012,1493.0,3.869457283283111,8.0
-26.45,28.085833,29-10-2012,1472.0,2.7850154445755932,1.0
-27.01011111,26.69808333,30-10-2012,1286.0,3.4882183488806575,2.0
-26.648056,27.089444,30-10-2012,1353.0,0.932904732083229,1.0
-26.970278,27.211111,30-10-2012,1320.0,0.0,7.0
-26.880278,26.965,30-10-2012,1296.0,1.0351028507693336,2.0
-26.98472222,26.63227778,30-10-2012,1283.0,2.7850154445755932,1.0
-29.160278,26.573333,30-10-2012,1334.0,0.0,1.0
-25.45963889,28.26430556,30-10-2012,1095.0,2.9785494790745637,4.0
-28.338333,31.373611,30-10-2012,440.0,2.3043638668137194,90.0
-25.57877778,29.12747222,30-10-2012,1160.0,5.672641820805539,3.0
-29.161667,23.696389,31-10-2012,983.0,0.0,1.0
-25.81048333,27.90955222,31-10-2012,1180.0,3.076361181997187,1.0
-29.641944,30.6875,31-10-2012,264.0,10.974814324028388,4.0
-22.769722,30.886944,31-10-2012,424.0,4.111135721291484,1.0
-28.44555556,32.325,21-02-2013,8.0,0.932904732083229,2.0
-26.73806,27.59194,31-10-2012,1411.0,0.932904732083229,44.0
-23.658056,31.05,01-11-2012,324.0,7.56123944832582,11.0
-29.161667,23.696389,02-11-2012,983.0,0.0,1.0
-28.7115,24.07288889,02-11-2012,1000.0,0.0,10.0
-29.1825,23.575556,02-11-2012,965.0,11.789951946575455,7.0
-29.7775,29.470833,05-11-2012,1469.0,3.6934346949244006,51.0
-29.987778,29.851667,05-11-2012,1003.0,12.645086888033864,1.0
-29.744167,29.905833,05-11-2012,916.0,15.433474361430925,17.0
-26.970278,27.211111,05-11-2012,1320.0,0.0,7.0
-26.45,28.085833,05-11-2012,1472.0,2.7850154445755932,1.0
-33.818056,19.694722,05-11-2012,169.0,2.2208936495268206,1087.0
-33.897778,20.012778,05-11-2012,137.0,17.057635600101094,6.0
-34.065833,20.404167,06-11-2012,63.0,4.856766985138627,7.0
-24.670833,28.560833,06-11-2012,1141.0,3.8624726096660917,3.0
-25.127778,27.628889,06-11-2012,953.0,1.8653150778647924,2.0
-25.20639,27.558,06-11-2012,952.0,5.2019756274773785,2.0
-24.39619444,27.08983333,06-11-2012,887.0,2.0353836660175126,1.0
-24.69514,27.40906,06-11-2012,914.0,4.763738341721386,1.0
-26.03611,30.99778,06-11-2012,748.0,24.83519534448181,7.0
-27.363611,31.783333,06-11-2012,161.0,2.7967382212195995,6.0
-30.733889,29.828333,06-11-2012,619.0,3.877824240892109,27.0
-27.38972222,26.46388889,06-11-2012,1244.0,0.0,4057349.0
-27.398611,26.614722,06-11-2012,1251.0,6.23751467632948,1.0
-27.671111,27.236944,06-11-2012,1338.0,3.265799536657263,13.0
-29.160278,26.573333,06-11-2012,1334.0,0.0,1.0
-28.69485,28.23487,06-11-2012,1595.0,5.10571826074243,2.0
-28.883333,27.89,06-11-2012,1547.0,5.048085064979278,110.0
-34.092222,21.295278,06-11-2012,95.0,1.8653150778647924,1.0
-34.075556,20.145556,06-11-2012,122.0,9.262085433348087,1.0
-29.161667,23.696389,07-11-2012,983.0,0.0,1.0
-22.935,28.004167,07-11-2012,778.0,2.2108589461109553,1.0
-26.905,32.324722,07-11-2012,33.0,2.1329147027710773,4.0
-30.398056,30.601944,07-11-2012,63.0,2.7967382212195995,257602.0
-30.27402,30.69602,07-11-2012,33.0,5.975013652349851,2.0
-27.3,28.586944,07-11-2012,1510.0,11.064292258273667,3.0
-29.615556,27.065278,07-11-2012,1432.0,2.323092333071522,2.0
-34.405833,19.600556,07-11-2012,55.0,5.1644400725993815,73.0
-27.01011111,26.69808333,08-11-2012,1286.0,3.4882183488806575,2.0
-30.830556,26.921389,08-11-2012,1325.0,3.7212777820365663,233924.0
-22.91028,29.61111,08-11-2012,731.0,6.9846685353200515,199567.0
-26.861111,28.884722,08-11-2012,1519.0,2.7850154445755932,1.0
-27.00222,28.76528,08-11-2012,1493.0,3.869457283283111,8.0
-27.02314,28.59389,08-11-2012,1490.0,4.268887300104434,1.0
-26.648056,27.089444,08-11-2012,1353.0,0.932904732083229,1.0
-26.880278,26.965,08-11-2012,1296.0,1.0351028507693336,2.0
-26.98472222,26.63227778,08-11-2012,1283.0,2.7850154445755932,1.0
-29.028629,24.638389,08-11-2012,1107.0,4.238621580532788,3720.0
-30.679722,26.7125,08-11-2012,1295.0,0.0,1893895.0
-30.160091,27.40124,08-11-2012,1417.0,6.490589490658842,3.0
-30.336111,27.359444,08-11-2012,1383.0,3.7212777820365663,1.0
-34.329722,18.990278,08-11-2012,7.0,3.726684473929321,7.0
-29.658056,25.973333,09-11-2012,1320.0,2.323092333071522,2.0
-31.000833,26.353056,09-11-2012,1377.0,10.511099037058754,17.0
-29.803611,30.516111,09-11-2012,601.0,3.512183353979658,501288.0
-25.99136,27.84208,12-11-2012,1361.0,2.7967382212195995,6.0
-26.861111,28.884722,12-11-2012,1519.0,2.7850154445755932,1.0
-26.45,28.085833,12-11-2012,1472.0,2.7850154445755932,1.0
-27.671111,27.236944,12-11-2012,1338.0,3.265799536657263,13.0
-33.38056,19.30167,12-11-2012,441.0,1.8653150778647924,2.0
-32.502778,19.535833,12-11-2012,382.0,3.0040444945554015,722.0
-27.01011111,26.69808333,13-11-2012,1286.0,3.4882183488806575,2.0
-31.860278,18.6875,13-11-2012,31.0,7.1238769268729625,757539.0
-25.73411,27.21422,13-11-2012,1444.0,14.900966926401987,5.0
-22.43772222,31.07805556,13-11-2012,254.0,7.995055372848845,1.0
-29.380556,30.2775,13-11-2012,1068.0,2.147229193298981,2.0
-27.169444,29.233889,13-11-2012,1521.0,6.830881753683598,5.0
-27.00222,28.76528,13-11-2012,1493.0,3.869457283283111,8.0
-26.970278,27.211111,13-11-2012,1320.0,0.0,7.0
-26.880278,26.965,13-11-2012,1296.0,1.0351028507693336,2.0
-26.98472222,26.63227778,13-11-2012,1283.0,2.7850154445755932,1.0
-27.935,26.126667,13-11-2012,1248.0,5.584204812032444,7.0
-32.595833,19.009444,13-11-2012,156.0,0.932904732083229,7.0
-25.45963889,28.26430556,13-11-2012,1095.0,2.9785494790745637,4.0
-29.161667,23.696389,14-11-2012,983.0,0.0,1.0
-25.81048333,27.90955222,14-11-2012,1180.0,3.076361181997187,1.0
-27.3,28.586944,14-11-2012,1510.0,11.064292258273667,3.0
-33.31388889,19.07472222,14-11-2012,91.0,4.808545174731271,493607.0
-33.13083,18.86278,14-11-2012,29.0,1.11086408901569,2.0
-27.5275,30.858056,15-11-2012,957.0,5.097790853011179,3.0
-33.7075,18.97444444,15-11-2012,97.0,2.1706396939205455,3.0
-34.250556,20.9925,16-11-2012,30.0,18.199570969012232,12.0
-24.679167,30.8025,19-11-2012,1106.0,1.8653150778647924,2.0
-26.45,28.085833,19-11-2012,1472.0,2.7850154445755932,1.0
-28.116667,26.725278,19-11-2012,1285.0,7.304262489030981,2.0
-29.160278,26.573333,19-11-2012,1334.0,0.0,1.0
-27.01011111,26.69808333,20-11-2012,1286.0,3.4882183488806575,2.0
-24.183889,30.823889,20-11-2012,368.0,4.654668808703565,1.0
-25.127778,27.628889,20-11-2012,953.0,1.8653150778647924,2.0
-25.20639,27.558,20-11-2012,952.0,5.2019756274773785,2.0
-26.861111,28.884722,20-11-2012,1519.0,2.7850154445755932,1.0
-27.00222,28.76528,20-11-2012,1493.0,3.869457283283111,8.0
-26.648056,27.089444,20-11-2012,1353.0,0.932904732083229,1.0
-26.970278,27.211111,20-11-2012,1320.0,0.0,7.0
-26.880278,26.965,20-11-2012,1296.0,1.0351028507693336,2.0
-26.98472222,26.63227778,20-11-2012,1283.0,2.7850154445755932,1.0
-31.396,29.2651,20-11-2012,115.0,5.7096765240558875,1.0
-31.554722,29.245556,20-11-2012,233.0,25.734677244239688,2.0
-34.031944,22.053333,20-11-2012,54.0,28.310563833758877,3.0
-34.039722,22.133333,20-11-2012,8.0,0.932904732083229,2.0
-29.161667,23.696389,21-11-2012,983.0,0.0,1.0
-28.7115,24.07288889,21-11-2012,1000.0,0.0,10.0
-28.747778,31.745833,21-11-2012,50.0,6.830268671068082,3.0
-28.141944,26.417778,21-11-2012,1264.0,2.988194873464975,2.0
-30.27402,30.69602,10-10-2012,33.0,5.975013652349851,2.0
-29.160278,26.573333,21-11-2012,1334.0,0.0,1.0
-30.570833,29.150556,21-11-2012,1354.0,6.038662893082702,181.0
-31.104278,29.399722,21-11-2012,377.0,20.71686641152015,6.0
-34.02861,22.22222,21-11-2012,10.0,10.64619199086657,17733.0
-34.005833,22.351111,21-11-2012,139.0,5.281588606038371,2.0
-29.140556,31.391944,22-11-2012,26.0,0.0,284.0
-24.39619444,27.08983333,22-11-2012,887.0,2.0353836660175126,1.0
-28.75,30.442778,22-11-2012,534.0,5.9602216973005095,18.0
-27.38972222,26.46388889,22-11-2012,1244.0,0.0,4057349.0
-27.671111,27.236944,22-11-2012,1338.0,3.265799536657263,13.0
-30.568333,29.422778,22-11-2012,1248.0,6.424324039407854,2.0
-31.031389,28.883333,22-11-2012,823.0,8.411246138034052,7.0
-30.86013889,29.07125,22-11-2012,823.0,3.3540719169947573,32.0
-30.77586667,29.03221667,22-11-2012,898.0,8.341592461830862,2.0
-25.99136,27.84208,26-11-2012,1361.0,2.7967382212195995,6.0
-26.73806,27.59194,26-11-2012,1411.0,0.932904732083229,44.0
-26.45,28.085833,26-11-2012,1472.0,2.7850154445755932,1.0
-33.818056,19.694722,26-11-2012,169.0,2.2208936495268206,1087.0
-33.897778,20.012778,26-11-2012,137.0,17.057635600101094,6.0
-34.065833,20.404167,27-11-2012,63.0,4.856766985138627,7.0
-28.404444,30.013056,27-11-2012,1082.0,4.879944537158232,14.0
-27.169444,29.233889,27-11-2012,1521.0,6.830881753683598,5.0
-26.861111,28.884722,27-11-2012,1519.0,2.7850154445755932,1.0
-27.3,28.586944,27-11-2012,1510.0,11.064292258273667,3.0
-29.042222,24.6,27-11-2012,1107.0,3.3231207709940604,1.0
-29.028629,24.638389,27-11-2012,1107.0,4.238621580532788,3720.0
